event_time,event_type,product_id,price,user_id,user_session
2022-10-01 10:48:44 UTC,view,5853236,3,223293700,2c30be6d-5a73-430f-bdb8-a3126ad47019
2022-10-01 10:49:03 UTC,view,5853236,3,223293700,f6cf9087-5992-4c7b-affa-a1fd43315810
2022-10-01 10:49:03 UTC,view,5853236,3,223293700,ee7e21be-5731-400b-a926-9df3473a4dbc
2022-10-01 10:49:12 UTC,view,5853236,3,223293700,aa9c26be-5b47-4cf8-9e64-28dce99d496d
2022-10-01 10:49:17 UTC,view,5853236,3,223293700,f2aa0255-f2a0-4ff7-a576-da68f5af481f
2022-10-01 10:49:17 UTC,view,5853236,3,223293700,86e7379b-32f7-40b7-b117-ba202353f185
2022-10-01 10:49:22 UTC,view,5853236,3,223293700,c48905d9-2bfd-4dec-8801-2f0a77bb56a9
2022-10-01 10:49:46 UTC,view,5853236,3,223293700,ea93b24e-2e73-4574-841a-26acd5165360
2022-10-01 10:49:49 UTC,view,5849994,3,223293700,fde6f847-b036-47d9-b469-8dcb588c84e0
2022-10-01 10:51:10 UTC,view,5849994,3,223293700,da7cc9d0-0836-4e72-93da-5a18c282e1a7
2022-10-01 10:53:36 UTC,view,5804335,3,223293700,63ae14bd-a416-47ab-a9ad-dbe6613eb71f
2022-10-01 10:53:41 UTC,view,5804335,3,223293700,75dd6cf1-285e-41c1-b3eb-65ff8ca05c89
2022-10-01 10:53:41 UTC,view,5804335,3,223293700,76fcc2c3-6414-4033-8cc7-9417b3fc796a
2022-10-01 10:53:57 UTC,view,5804335,3,223293700,b54577ec-8b80-4011-bfbb-42ad9a231119
2022-10-01 10:54:09 UTC,view,5827614,3,223293700,95b6cd27-f08c-4eff-8a98-880503696cf6
2022-10-01 11:02:08 UTC,view,5887588,3,223293700,4a6258b1-fb2d-4c11-99e4-28203469ad1e
2022-10-01 11:02:17 UTC,view,5887588,3,223293700,12fd8094-1731-481c-9364-d0e0d6f04e00
2022-10-01 11:02:25 UTC,view,5887588,3,223293700,5f3bfb09-451b-408e-902e-0bc03a933f6d
2022-10-01 11:02:45 UTC,view,5887588,3,223293700,09b51540-c722-472c-b5fd-c8237b57b9e0
2022-10-01 11:02:49 UTC,view,5887588,3,223293700,058888a2-ae80-4997-9a42-f0298e94b27a
2022-10-01 11:04:48 UTC,view,5887588,3,223293700,09b51540-c722-472c-b5fd-c8237b57b9e0
2022-10-01 11:05:19 UTC,view,5849994,3,223293700,2cdb2453-b7f2-4f27-8be7-46665232461c
2022-10-01 11:05:28 UTC,view,5849994,3,223293700,59a4c5b0-e34d-451e-9cd9-c1c343a9f64e
2022-10-01 11:05:31 UTC,view,5849994,3,223293700,6771e85a-1ee0-485a-8f61-2f98ccaf63cf
2022-10-01 11:05:36 UTC,view,5849994,3,223293700,0aad55da-1b4a-44ef-941a-1e7d62829f93
2022-10-01 11:05:39 UTC,view,5849994,3,223293700,28b8c6fd-ae8b-492c-8e0b-46298ffe1de6
2022-10-01 11:05:47 UTC,view,5849994,3,223293700,e9f5f9bb-73f1-4e5b-a442-da8e15b64d50
2022-10-01 11:05:48 UTC,view,5849994,3,223293700,7a8fc048-96cc-4c05-a77b-1f67b9fd5dda
2022-10-01 11:05:56 UTC,view,5849994,3,223293700,123518aa-4f55-445c-9fdb-53685f191a8a
2022-10-01 11:07:39 UTC,view,5774947,3.01,223293700,053ab578-878f-46be-9ed6-b164ec69747d
2022-10-01 11:07:48 UTC,view,5810586,3.02,223293700,16cfc80b-55c4-40ae-9b2b-4a46b1a36d5f
2022-10-01 11:07:58 UTC,view,5810586,3.02,223293700,0fca512e-019e-4c49-9b86-1fd5a3305616
2022-10-01 11:08:06 UTC,view,5891959,3.02,223293700,15303b53-7f7c-47a0-9694-3ace7ee34b79
2022-10-01 11:09:35 UTC,view,5865131,3.02,223293700,ba4356c6-fc77-48bc-92b7-8c008fe0126e
2022-10-01 11:12:05 UTC,view,5865131,3.02,223293700,666339f5-aafa-4fa6-9b97-f8c00499059f
2022-10-01 11:12:19 UTC,view,5865131,3.02,223293700,24061080-9015-4b1a-af36-bc29da6db9eb
2022-10-01 11:12:21 UTC,view,5865131,3.02,223293700,8f71c56a-19cf-4155-96e9-bde457a81553
2022-10-01 11:12:29 UTC,view,5865131,3.02,223293700,15fc80f2-f380-414e-8586-91c544920a0a
2022-10-01 11:12:54 UTC,view,5865131,3.02,223293700,41963132-ec86-460d-93c5-8a00e0af93b9
2022-10-01 11:13:01 UTC,view,5865131,3.02,223293700,e8bfda45-e7b5-4a99-aa98-f3b608f76d23
2022-10-01 11:14:38 UTC,view,5827614,3.03,223293700,89cb3734-2862-416d-8a7a-94cf8f242627
2022-10-01 11:14:54 UTC,view,5827614,3.04,223293700,af822479-0665-4539-bebb-bcea23bc262d
2022-10-01 11:14:54 UTC,view,5827614,3.06,223293700,98c6df3a-1793-4c7d-a4ac-f627fa310a2b
2022-10-01 11:14:59 UTC,view,5827614,3.07,223293700,2c6d2c8c-63b0-46a0-bef3-a98a92133643
2022-10-01 11:15:04 UTC,view,5827614,3.09,223293700,b08eea54-0744-4a9c-9b4a-bb8991a4760c
2022-10-01 11:15:12 UTC,view,5827614,3.1,223293700,eb6e1394-1afd-43cd-8b5d-4de6e50d9346
2022-10-01 11:15:15 UTC,view,5827614,3.1,223293700,9d87bebf-c0af-4b2b-ac02-ca3850f6517d
2022-10-01 11:16:39 UTC,view,5865131,3.1,223293700,41963132-ec86-460d-93c5-8a00e0af93b9
2022-10-01 11:21:18 UTC,view,5849994,3.12,223293700,b84b11a3-a490-40fb-b147-15bb4a68ccec
2022-10-01 11:22:13 UTC,view,5849994,3.13,223293700,b84b11a3-a490-40fb-b147-15bb4a68ccec
2022-10-01 11:22:38 UTC,view,5755169,3.14,223293700,eead9809-099b-4865-b337-2247e8e4cc43
2022-10-01 11:23:12 UTC,view,5804335,3.14,223293700,be14fbb1-41e9-4c85-b804-eab3a9749823
2022-10-01 11:23:17 UTC,view,5804335,3.14,223293700,dd612718-0a86-415e-80cd-d0d7e0f18623
2022-10-01 11:23:23 UTC,view,5804335,3.14,223293700,31fbeae8-8e06-4eb1-bb4c-b495f8f332f8
2022-10-01 11:23:25 UTC,view,5803692,3.14,223293700,c8de3228-f983-4f35-b661-52ea829f4660
2022-10-01 11:23:35 UTC,view,5810586,3.14,223293700,06fb9987-26e8-4f32-b6ff-a1e83fca5726
2022-10-01 11:23:35 UTC,view,5804335,3.14,223293700,faa79282-8949-4cd0-b29d-81ba3cededaa
2022-10-01 11:23:40 UTC,view,5804335,3.14,223293700,e81d3af9-7e64-489a-af2b-593241928b5a
2022-10-01 11:23:44 UTC,view,5803692,3.14,223293700,b5333d1b-c691-4808-9731-bed97fe2a2e6
2022-10-01 11:23:47 UTC,view,5821876,3.14,223293700,961a3a89-63a9-46da-b804-5f41c470a32d
2022-10-01 11:23:52 UTC,view,5804335,3.14,223293700,d5af3246-5a4e-4fdd-af71-01333efdf578
2022-10-01 11:23:57 UTC,view,5803692,3.14,223293700,39993165-b248-4a66-9d5d-5fd930cedae1
2022-10-01 11:24:01 UTC,view,5821876,3.14,223293700,d4d7f34c-7a8b-4d5b-beac-6db094e359fc
2022-10-01 11:24:06 UTC,view,5821876,3.14,223293700,8c5dcd3c-1032-4d8b-a20e-42143ebfc975
2022-10-01 14:04:32 UTC,view,5803692,3.14,223293700,8c6c2165-d5e3-4792-be69-075a7937b90c
2022-10-01 14:04:49 UTC,view,5803692,3.14,223293700,8c6c2165-d5e3-4792-be69-075a7937b90c
2022-10-01 14:09:29 UTC,view,5803692,3.14,223293700,9b3eea0e-bd86-3efd-ac1e-c09223ef1f67
2022-10-01 14:10:17 UTC,view,5700165,3.14,223293700,88ef47cf-43e9-4282-bca4-b222c9610fe7
2022-10-01 14:10:38 UTC,view,5860150,3.14,223293700,37052a31-7ecb-4d52-892f-512f12265bb5
2022-10-01 14:12:07 UTC,view,5774947,3.14,223293700,e9683bc9-92ff-4195-8455-61543f3f54e0
2022-10-01 14:12:34 UTC,view,5774947,3.14,223293700,37aafc85-485f-4f14-9ab7-ad5507c27329
2022-10-01 14:13:11 UTC,view,5700165,3.14,223293700,76085601-80f0-48b2-9b15-48ada9d4883f
2022-10-01 14:13:35 UTC,view,5766376,3.14,223293700,310349d1-04b9-4fdc-875a-eb928a546279
2022-10-01 14:13:43 UTC,view,5766376,3.14,223293700,c65f2fbd-5470-4ad1-9dad-aad59df0377d
2022-10-01 14:14:58 UTC,view,5766376,3.14,223293700,9e75b571-4f33-8d04-9840-a83608c7125f
2022-10-01 14:18:32 UTC,view,5827614,3.14,223293700,3730e7a1-fea1-44f9-a3b6-0b9616e43f23
2022-10-01 14:29:53 UTC,view,5827614,3.14,223293700,138b6501-981b-410f-8989-f46e590441cf
2022-10-01 14:29:58 UTC,view,5827614,3.14,223293700,3502e5e3-a9a1-47f0-8337-bdcc72937d8e
2022-10-01 14:30:01 UTC,view,5827614,3.14,223293700,13fcf1c6-f68f-4b31-9926-82d8ddc759cc
2022-10-01 14:30:07 UTC,view,5827614,3.15,223293700,a5ffec13-93d1-43e9-8cb4-067cf8a1198e
2022-10-01 14:30:17 UTC,view,5887588,3.16,223293700,731d8d62-db91-49dc-8839-22943d6c991e
2022-10-01 14:49:15 UTC,view,5887588,3.16,223293700,69bde518-236e-4cc5-915f-2b7da28afe44
2022-10-01 14:49:59 UTC,view,5821876,3.16,223293700,088fc854-a8ec-4c0a-8b20-f8e528c92aab
2022-10-01 14:50:03 UTC,view,5804335,3.17,223293700,799cc9d8-9c0f-49c2-a7bd-a96396a6910c
2022-10-01 14:50:04 UTC,view,5804335,3.17,223293700,beb3d12d-ae15-4955-8837-2ec8d20cf6d1
2022-10-01 14:50:15 UTC,view,5803692,3.17,223293700,6e29e627-dfc5-4833-bdb2-febc49dc60d6
2022-10-01 14:51:33 UTC,view,5804335,3.17,223293700,6e29e627-dfc5-4833-bdb2-febc49dc60d6
2022-10-01 20:20:51 UTC,view,5700165,3.17,223293700,e9abb975-746f-493c-8b62-48f712987d03
2022-10-01 20:21:07 UTC,view,5876003,3.17,223293700,aa1c3296-ce57-4af7-9ca8-2eb28645a2b5
2022-10-01 20:21:09 UTC,view,5766376,3.17,223293700,f08df8ae-6239-46cb-bbb5-e63575124355
2022-10-01 20:21:19 UTC,view,5755169,3.17,223293700,12ecb0f8-25c3-4243-bfa9-7685736ce75c
2022-10-01 20:21:30 UTC,view,5755169,3.17,223293700,9e2e9f8f-142a-4774-ab4e-84bdad629854
2022-10-01 20:21:38 UTC,view,5863127,3.17,223293700,d5a6ba72-367e-4196-b256-caa9a691fe5c
2022-10-01 20:21:40 UTC,view,5802831,3.17,223293700,1b8ab48e-34c4-4455-b6d7-58e91ad859cc
2022-10-01 20:21:56 UTC,view,5883956,3.17,223293700,3d7bd189-755e-4b84-9fd3-239c66b95405
2022-10-01 20:22:13 UTC,view,5755169,3.17,223293700,e3bdcd65-3161-4ed9-acf5-2eac66f0594b
2022-10-01 20:22:21 UTC,view,5755169,3.17,223293700,42d40104-73e5-41bb-8014-92d75d2eb341
2022-10-01 20:22:42 UTC,view,5802831,3.17,223293700,465a5787-3948-4c98-9d4b-b4a7c004967f
2022-10-01 20:22:54 UTC,view,5827614,3.17,223293700,121c829e-a984-487b-b0f8-6a9eab4556e8
2022-10-01 20:23:08 UTC,view,5891959,3.17,223293700,834c19e5-0165-42c4-89ff-abc2d97f1197
2022-10-01 20:30:20 UTC,view,5802831,3.17,223293700,ad405ed4-75dd-4b4e-a07c-3b1a2e2bed55
2022-10-01 20:30:21 UTC,view,5802831,3.17,223293700,649f902f-d231-4713-b338-a830006df266
2022-10-01 20:31:03 UTC,view,5755169,3.17,223293700,ebeae0bf-40ab-4625-8569-49e7448d8caf
2022-10-02 10:40:39 UTC,view,5876003,3.17,223293700,5a73fef5-f9d0-b828-f1eb-16f8208e5dd0
2022-10-02 11:06:35 UTC,view,5865131,3.17,223293700,b541059f-3d44-427e-9be0-f613190937fc
2022-10-02 11:08:00 UTC,view,5700165,3.17,223293700,8596cabf-9e96-45d9-b60f-0c5f32b86678
2022-10-02 11:08:25 UTC,view,5755169,3.18,223293700,0b60d876-85dc-4b2e-bb33-4561e2efc5fe
2022-10-02 11:10:47 UTC,view,5865131,3.19,223293700,2026cfad-3de2-46a8-9ff5-7be08eb5dfcd
2022-10-02 11:10:52 UTC,view,5865131,3.19,223293700,6d0c746a-88e8-46b1-968f-f7dfa9eaaef7
2022-10-02 11:10:56 UTC,view,5865131,3.19,223293700,7f6def80-fd52-4d39-a61d-d3b91c0deb0c
2022-10-02 11:11:00 UTC,view,5887588,3.19,223293700,27bdbebd-9111-41c3-9ba8-5c050459b3cb
2022-10-02 11:11:01 UTC,view,5865131,3.21,223293700,d388b50a-a046-4a1d-bf83-dfda35ccdaaa
2022-10-02 11:11:07 UTC,view,5865131,3.21,223293700,b2a196d9-77fc-4820-a750-efb7c3d1335f
2022-10-02 11:11:10 UTC,view,5865131,3.22,223293700,3479c0a1-ecf0-4daf-bb2a-e2ce2c648dea
2022-10-02 11:11:11 UTC,view,5887567,3.24,223293700,e55e47db-e234-4084-b41d-9bb01f438bdb
2022-10-02 11:11:13 UTC,view,5887588,3.25,223293700,ca74510b-ffdc-4444-8645-ceab04c04310
2022-10-02 11:11:16 UTC,view,5865131,3.27,223293700,819f9449-c71a-42be-8753-58d7e5403665
2022-10-02 11:15:03 UTC,view,5865131,3.28,223293700,edf172b3-06fa-4959-96dd-08ded3080877
2022-10-02 11:21:53 UTC,view,5865131,3.3,223293700,18a7d392-4a0c-4f5b-a0b2-34750a36da6b
2022-10-02 11:22:01 UTC,view,5887588,3.31,223293700,016a8bdd-0310-4e91-9042-c61467e35597
2022-10-02 11:22:03 UTC,view,5887588,3.33,223293700,d3935172-982b-47b3-a2ba-75b1c950e714
2022-10-02 11:22:10 UTC,view,5887588,3.33,223293700,21226395-ff30-4022-b95e-89abbb5d13f1
2022-10-02 11:22:19 UTC,view,5887588,3.33,223293700,f5c4e5af-19cd-4748-b1dc-ec375041443f
2022-10-02 11:24:28 UTC,view,5865131,3.33,223293700,5a1ff14c-1952-41cd-b6e7-62dd6690d7ba
2022-10-02 11:24:31 UTC,view,5887588,3.33,223293700,7b1fdc03-09ab-4b9b-a002-2f055f57149c
2022-10-02 11:24:36 UTC,view,5887588,3.33,223293700,9165ac6a-10a8-4852-be1c-30184096e357
2022-10-02 11:24:41 UTC,view,5887588,3.34,223293700,9503fc19-07a5-4c6b-9b81-89bf5de9ebf7
2022-10-02 11:24:44 UTC,view,5887588,3.36,223293700,d823d94c-820e-44bf-98f8-ed7344e67599
2022-10-02 11:24:48 UTC,view,5887588,3.37,223293700,6e681995-11cf-4ede-b35b-9fde33c86aeb
2022-10-02 11:29:17 UTC,view,5804335,3.39,223293700,84eba8d6-9b65-430e-90c1-f72997476e1e
2022-10-02 11:31:33 UTC,view,5865131,3.4,223293700,ccdbfdf9-3310-4e33-963d-c5a99f4bb429
2022-10-02 11:31:34 UTC,view,5887588,3.41,223293700,40389c07-70aa-4434-8e57-3c6f4ac6b503
2022-10-02 11:31:39 UTC,view,5887588,3.41,223293700,e83c6539-d3b2-49a0-9469-4aed564e998d
2022-10-02 11:33:22 UTC,view,5802831,3.41,223293700,585fa45c-882b-40b0-b926-b8e8a4e3419d
2022-10-02 11:35:11 UTC,view,5865131,3.41,223293700,34ba0c02-5bb2-4f23-bbd7-eaf0e102cce3
2022-10-02 11:41:24 UTC,view,5849994,3.41,223293700,a181edbe-ba7a-436a-af9a-61c96534a475
2022-10-02 11:44:30 UTC,view,5849994,3.41,223293700,90ffe83f-ae8b-4617-aa95-c987ac2a49ab
2022-10-02 11:44:34 UTC,view,5849994,3.41,223293700,edafbc92-5bf4-4553-a174-ab5c0133d4ab
2022-10-02 11:44:38 UTC,view,5849994,3.41,223293700,6a7a611c-62c7-45c7-b509-3110fb7c32ab
2022-10-02 11:44:42 UTC,view,5849994,3.41,223293700,4517613a-24dc-4052-8d1a-a0c3403a95da
2022-10-02 11:44:43 UTC,view,5849994,3.41,223293700,652c6f23-873f-4f1d-a343-6af0a69d4364
2022-10-02 20:37:28 UTC,view,5755169,3.41,223293700,ced71541-4a26-4141-9d06-88e46a76c722
2022-10-02 20:37:32 UTC,view,5755169,3.42,223293700,de751d02-8c25-4e20-81db-5d3380b52dca
2022-10-02 20:37:39 UTC,view,5723511,3.43,223293700,08a82b8b-293e-4c4a-b734-1830b869653d
2022-10-02 20:37:51 UTC,view,5723511,3.45,223293700,9cc3ab4c-7fc4-4754-aab0-35f0160ed7b1
2022-10-02 20:37:54 UTC,view,5723511,3.46,223293700,bdebfcca-2fdd-4402-88cd-0162eafd40a0
2022-10-02 20:38:38 UTC,view,5855097,3.48,223293700,8916e434-a944-4cb6-8cda-66325adee675
2022-10-02 20:39:12 UTC,view,5860150,3.49,223293700,7332b1f9-1978-4778-b0b2-1e3bec8d8d9d
2022-10-02 20:39:49 UTC,view,5883956,3.49,223293700,ed8da015-b286-4016-bab5-1bf3770a7394
2022-10-02 20:41:29 UTC,view,5855097,3.51,223293700,23c95d8b-5278-4c72-a2fa-55118c59cd4e
2022-10-02 20:41:32 UTC,view,5855097,3.52,223293700,ba4a2a14-31b2-47a1-a18b-2d21f527701a
2022-10-02 20:41:36 UTC,view,5853236,3.54,223293700,2766f4d9-ba17-4de8-b568-a59746467747
2022-10-02 20:41:40 UTC,view,5855097,3.55,223293700,4e5e25f1-e2bd-4cc9-96af-8bc12ded8c54
2022-10-02 20:41:46 UTC,view,5853236,3.57,223293700,c810c844-a7ee-4a29-abee-d3d05bff975b
2022-10-02 20:41:50 UTC,view,5855097,3.57,223293700,e9d01a84-0325-41de-9d3e-6b99623a5618
2022-10-02 20:41:55 UTC,view,5855097,3.58,223293700,a0a9349f-f2b5-4608-aa9d-6dbe0fed8b33
2022-10-02 20:42:01 UTC,view,5855097,3.6,223293700,7db0ac0d-fb6f-40aa-b9ee-a23ed7aac513
2022-10-02 20:44:15 UTC,view,5804335,3.61,223293700,f67f46ff-7bea-40e6-a8c7-e20befbe9d76
2022-10-02 20:44:50 UTC,view,5810586,3.63,223293700,15f07d59-012a-40b7-aa3a-07c941bede78
2022-10-02 20:45:07 UTC,view,5821876,3.64,223293700,cffa81f4-32f2-4d36-a6d8-ee35e7960d90
2022-10-02 20:45:24 UTC,view,5810586,3.65,223293700,43dab814-5e26-4dc7-b391-fa32e4a7aaab
2022-10-02 20:45:32 UTC,view,5810586,3.65,223293700,b1fba82b-eb83-4d00-a855-942157c5235a
2022-10-02 20:45:51 UTC,view,5804335,3.65,223293700,7a219bd6-f4fc-46b6-a9e1-53df2cac42d9
2022-10-02 20:46:04 UTC,view,5810586,3.65,223293700,063a1583-493b-4e9a-b605-151ceb159325
2022-10-02 20:46:13 UTC,view,5821876,3.66,223293700,fe5fe712-cdb5-4da1-a672-069c7ffe8c07
2022-10-02 20:46:18 UTC,view,5821876,3.67,223293700,8be17bdf-fe4e-418b-9372-0d66357a0ed5
2022-10-02 20:46:50 UTC,view,5810586,3.69,223293700,0d14f161-826c-4190-83a5-69dbd448d836
2022-10-02 20:47:00 UTC,view,5821876,3.7,223293700,c6ea5d4b-37a3-4f63-bd08-31c17e79216f
2022-10-02 20:47:09 UTC,view,5810586,3.72,223293700,7c47aff6-a964-46ce-95c8-ef7e1474bde4
2022-10-02 20:56:49 UTC,view,5774947,3.73,223293700,47ccfc95-f52f-4823-9af8-21281ced6641
2022-10-02 20:56:55 UTC,view,5774947,3.75,223293700,cccefd23-2322-41d7-a760-f5a22e0400a6
2022-10-02 21:01:00 UTC,view,5810586,3.76,223293700,680f6f2c-0f2b-42d6-ac44-92b2a258d6e0
2022-10-02 21:02:27 UTC,view,5802831,3.78,223293700,0c90ec18-9a16-4bab-a847-56a89af337e4
2022-10-02 21:04:08 UTC,view,5897269,3.79,223293700,2013fd1f-26fb-4510-b24d-f40ea951e397
2022-10-02 21:04:10 UTC,view,5810586,3.79,223293700,a1e14ace-e186-449a-a0d0-7eced6c03066
2022-10-02 21:04:24 UTC,view,5774947,3.79,223293700,d3bf51f8-f428-4f5f-8630-5bb5339439a8
2022-10-02 21:07:41 UTC,view,5834540,3.81,223293700,90393ea8-135d-4165-9182-82d7f44e6783
2022-10-02 21:07:48 UTC,view,5821876,3.81,223293700,410f9de2-e231-4e68-b168-36a68816a833
2022-10-02 21:08:13 UTC,view,5766376,3.81,223293700,077fc918-296f-44cc-811e-e32d86ba8b5d
2022-10-02 21:08:29 UTC,view,5821876,3.81,223293700,19557e58-ee88-4ae8-933c-6ed0fd49f9e2
2022-10-02 21:09:12 UTC,view,5766376,3.81,223293700,00ac0399-3009-4fb0-a472-de927781884f
2022-10-02 21:09:45 UTC,view,5838498,3.82,223293700,c9976baf-900e-4c39-8a85-323866485bc6
2022-10-02 21:09:58 UTC,view,5802831,3.84,223293700,19557e58-ee88-4ae8-933c-6ed0fd49f9e2
2022-10-02 21:11:16 UTC,view,5810586,3.85,223293700,1a235b84-b76e-4906-9f17-efb09309f8f9
2022-10-02 21:12:38 UTC,view,5802831,3.87,223293700,1bc0a8f5-7f4a-4a58-ac94-26dd6e9a45d5
2022-10-02 21:12:41 UTC,view,5802831,3.88,223293700,99a40714-6604-43e0-90fb-5cda1ae9b10e
2022-10-02 21:12:45 UTC,view,5802831,3.9,223293700,9fb616aa-42de-4303-9fba-3ca36a51d5bb
2022-10-02 21:12:48 UTC,view,5802831,3.9,223293700,3f49affd-d4d8-40e1-ac33-952320a0d393
2022-10-02 21:12:51 UTC,view,5821876,3.9,223293700,e58d756a-b578-458b-86c1-7a2234bb1a8f
2022-10-02 21:12:55 UTC,view,5821876,3.9,223293700,80bdab7a-f67b-480f-85a0-ab7e1aaeb814
2022-10-02 21:12:59 UTC,view,5821876,3.91,223293700,e331787f-885c-4290-901c-baa131b3ca58
2022-10-02 21:13:00 UTC,view,5821876,3.93,223293700,0f80818b-7c88-4693-8039-3e610652836f
2022-10-02 21:14:09 UTC,view,5887567,3.94,223293700,3abeeda6-2052-44bd-86e9-976eebfcbdb3
2022-10-02 21:14:22 UTC,view,5887567,3.95,223293700,ac67225d-d21c-43f3-b74f-4190da422813
2022-10-02 21:26:03 UTC,view,5853236,3.95,223293700,a7ff33fa-8107-450e-8671-cf47733eb67d
2022-10-02 21:26:32 UTC,view,5827614,3.95,223293700,422b4583-17d2-4efd-9b0f-dfe948d78e16
2022-10-02 21:26:38 UTC,view,5827614,3.95,223293700,8a8ecdc8-58a1-4b44-bec1-c421c5614189
2022-10-02 21:26:43 UTC,view,5827614,3.95,223293700,acc91d30-0faa-4efc-9609-7d982efeba7a
2022-10-02 21:27:58 UTC,view,5804335,3.95,223293700,14982a8d-5c09-469c-9d3a-e75c65787192
2022-10-02 21:28:23 UTC,view,5755169,3.96,223293700,ac67225d-d21c-43f3-b74f-4190da422813
2022-10-02 21:28:47 UTC,view,5867435,3.97,223293700,0946d52c-7361-4a5f-bc28-06fa41e0e8b3
2022-10-02 21:29:28 UTC,view,5723511,3.97,223293700,3b502ee5-4a62-44c1-85bc-7ebc2eca1155
2022-10-03 15:59:22 UTC,view,5887588,3.97,223293700,5676b31a-91b6-40eb-9141-c3c269aaa7f8
2022-10-03 15:59:25 UTC,view,5810586,3.97,223293700,e539950e-32cf-4b18-9e73-c0972b1e510a
2022-10-03 16:00:30 UTC,view,5869354,3.97,223293700,cac03fcf-36f9-4909-9846-4b0b9965d44d
2022-10-03 16:00:38 UTC,view,5804335,3.97,223293700,66849c97-4675-43c8-8777-4c088a721375
2022-10-03 16:00:52 UTC,view,5804335,3.97,223293700,af43835c-4f4f-44fd-8f9c-48aa6acb5981
2022-10-03 16:00:55 UTC,view,5804335,3.97,223293700,a60d648e-91f5-4da3-9928-51e91749cc38
2022-10-03 16:01:03 UTC,view,5810586,3.97,223293700,1e1f1a2e-8246-43e4-ae32-2f5ffef38f27
2022-10-03 16:02:43 UTC,view,5774947,3.97,223293700,0183095f-78a0-449a-aa1a-532f6132a678
2022-10-03 16:02:43 UTC,view,5755169,3.97,223293700,a542b5de-6a5e-41e1-99e0-e780eef02120
2022-10-03 16:02:47 UTC,view,5855097,3.97,223293700,5b069fdc-5c82-4700-b05d-7641a7ce6fe1
2022-10-03 16:04:21 UTC,view,5855097,3.97,223293700,0c9fdaf6-7470-464c-a81e-aa021a57c838
2022-10-03 16:05:56 UTC,view,5827614,3.97,223293700,8f9ff64c-da15-4809-b1e4-489bd546e92a
2022-10-03 16:06:05 UTC,view,5827614,3.97,223293700,675228d4-c8c6-40d9-87d6-f737fdaac4cc
